panel_index,municipality,reference_profile,full_consensus_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin
226,Давлекановский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.18938560737412502,0.10242992419313252
227,Далматовский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
228,Дальнеконстантиновский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
229,Дальнереченский муниципальный район,F,G,True,True,True,True,True,True,False,True,3,False,4,True,0.17048874698861072,0.003310481663380438
230,Данковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
231,Даровской муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
232,Дедовичский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
233,Демидовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
234,Дергачевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
235,Дзун-Хемчикский муниципальный район,C,C,False,True,True,True,False,True,True,True,2,False,4,True,0.13524237110508996,0.013740697225689547
236,Дивеевский муниципальный округ,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
237,Дигорский муниципальный район,C,C,True,False,True,True,True,True,True,True,4,True,3,False,0.3337111396786656,0.7954491468574326
238,Дновский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.11045430542231138,0.1563048136442155
239,Добринский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08254629587743234,0.37758190074859144
240,Добровский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08172930747103813,0.38085391065998475
241,Доволенский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
242,Долгоруковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
243,Должанский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
244,Домбаровский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
245,Дорогобужский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.1038570000814606,0.1440729884090432
246,Дрожжановский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09627796074523148,0.35423044224126576
247,Дубовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08254629587743234,0.37758190074859144
248,Дуванский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.18153847813776924,0.11402219174865458
249,Дульдургинский муниципальный район,F,G,True,True,False,True,True,True,False,True,2,False,4,True,0.08899629969282641,0.029227091259995397
250,Думиничский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
251,Духовницкий муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09228449379309744,0.36422842105813813
252,Духовщинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
253,Дюртюлинский муниципальный район,F,D,True,True,True,True,True,True,True,True,4,True,4,True,0.1496987363587179,0.004411338274335541
254,Егорьевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.0899950626649374,0.3650863252416004
255,Екатериновский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
256,Елабужский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
257,Еланский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08172930747103813,0.38085391065998475
258,Елизовский муниципальный район,A,A,True,True,True,True,True,True,True,True,4,True,4,True,0.3233210648772359,0.6710147435318765
259,Елховский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
260,Ельниковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
261,Ельнинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08437308408372868,0.31573759066844564
262,Ельцовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08713514299219849,0.3686467057533044
263,Еманжелинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08466022765812986,0.36526137748681103
264,Емельяновский муниципальный район,D,D,True,True,True,True,True,True,True,True,4,True,4,True,0.17441710853709952,0.26891145699373514
265,Енисейский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08726801049108812,0.30356591319120513
266,Енотаевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
267,Ермаковский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08604204917991454,0.3085765217788225
268,Ермекеевский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.09419716786323151,0.3588033639312711
269,Ермишинский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08172930747103813,0.38085391065998475
270,Ершичский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
271,Ершовский муниципальный район,G,G,True,True,True,True,True,True,True,True,4,True,4,True,0.08088927043115202,0.38387056416025844
