panel_index,municipality,reference_profile,consensus_class,second_class,top_affinity_share,second_affinity_share,affinity_margin,affinity_entropy,consensus_matches_reference,raw_affinity_A,affinity_share_A,raw_affinity_B,affinity_share_B,raw_affinity_C,affinity_share_C,raw_affinity_D,affinity_share_D,raw_affinity_E,affinity_share_E,raw_affinity_F,affinity_share_F,raw_affinity_G,affinity_share_G,D_G_balance,B_E_balance,family_votes_D_over_G,family_votes_G_over_D,family_votes_B_over_E,family_votes_E_over_B,D_G_transition_direction,B_E_transition_direction,perturbation_peer_coassignment,destination_precision,destination_jaccard,stability_class,without_perturbation_class_matches_full,without_perturbation_DG_side_matches_full,without_alpha_class_matches_full,without_alpha_DG_side_matches_full,without_gamma_class_matches_full,without_gamma_DG_side_matches_full,without_algorithm_class_matches_full,without_algorithm_DG_side_matches_full,lofo_class_match_count,lofo_all_class_match,lofo_DG_side_match_count,lofo_all_DG_side_match,lofo_entropy_range,lofo_min_margin,anchor_consensus_class,anchor_second_class,anchor_top_affinity_share,anchor_affinity_margin,anchor_affinity_entropy,anchor_class_matches_full,anchor_vs_all_L1_affinity_share
1098,внутригородская территория города федерального значения город Пушкин,E,E,B,0.5504723827742983,0.4047975159789998,0.1456748667952985,0.4635691747108482,True,0.013250591048429199,0.009163837387152079,0.5853231692192505,0.4047975159789998,0.007758620516236486,0.005365703046721189,0.02333333310397232,0.016136855290723246,0.7959639744178669,0.5504723827742983,0.010382262784816803,0.007180160305529954,0.009953367653172559,0.006883545216575491,0.40196129824995636,-0.15249602964085396,3,0,1,3,,E-leaning,0.8550270270270275,0.746347584990887,0.6686759663564621,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11844294307571634,0.0752492456023085,E,B,0.5717138295453357,0.18005418174918242,0.4451869006026889,True,0.04507022296081829
1099,внутригородская территория города федерального значения город Сестрорецк,E,E,B,0.5504723827742983,0.4047975159789998,0.1456748667952985,0.4635691747108482,True,0.013250591048429199,0.009163837387152079,0.5853231692192505,0.4047975159789998,0.007758620516236486,0.005365703046721189,0.02333333310397232,0.016136855290723246,0.7959639744178669,0.5504723827742983,0.010382262784816803,0.007180160305529954,0.009953367653172559,0.006883545216575491,0.40196129824995636,-0.15249602964085396,3,0,1,3,,E-leaning,0.8550270270270275,0.746347584990887,0.6686759663564621,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11844294307571634,0.0752492456023085,E,B,0.5717138295453357,0.18005418174918242,0.4451869006026889,True,0.04507022296081829
1100,внутригородская территория города федерального значения городской округ Троицк,E,E,B,0.6041894744090379,0.30354673942618465,0.30064273498285327,0.5198074247914846,True,0.029988180178858286,0.021526059668915694,0.4228741560055285,0.30354673942618465,0.008275861883985585,0.005940563770921066,0.060457516534655704,0.043397501969024234,0.8417027128709329,0.6041894744090379,0.019770641970684587,0.014191725413660239,0.010041450552758157,0.007207935342256169,0.7151319808612956,-0.3312005518790811,3,0,1,3,,E-leaning,0.8343783783783788,0.7170584372312615,0.6442111721838635,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914,E,B,0.6188517727395141,0.3203730986661442,0.5046532021870809,True,0.03448095824917674
1101,внутригородская территория города федерального значения городской округ Щербинка,E,E,B,0.6041894744090379,0.30354673942618465,0.30064273498285327,0.5198074247914846,True,0.029988180178858286,0.021526059668915694,0.4228741560055285,0.30354673942618465,0.008275861883985585,0.005940563770921066,0.060457516534655704,0.043397501969024234,0.8417027128709329,0.6041894744090379,0.019770641970684587,0.014191725413660239,0.010041450552758157,0.007207935342256169,0.7151319808612956,-0.3312005518790811,3,0,1,3,,E-leaning,0.8343783783783788,0.7170584372312615,0.6442111721838635,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.1855568320381325,0.19475839024415914,E,B,0.6188517727395141,0.3203730986661442,0.5046532021870809,True,0.03448095824917674
1102,внутригородская территория города федерального значения муниципальное образование Савелки,E,E,B,0.5305542706861511,0.4288103351889823,0.10174393549716881,0.45898222652959253,True,0.013002363846023032,0.008916266997496224,0.6253231313763833,0.4288103351889823,0.007758620516236486,0.005320411955413446,0.018267973563542553,0.012527116740050918,0.7736937071826007,0.5305542706861511,0.010275229133825054,0.007046156183797178,0.009953367653172559,0.0068254422481088695,0.29462121755734866,-0.10605345962743526,3,0,1,3,,E-leaning,0.7659459459459461,0.6386548100278084,0.5754479848475123,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.11477123031909126,0.021020529699737833,E,B,0.5501588252127423,0.13348525518286458,0.4418910719087036,True,0.0418353270453075
1103,внутригородская территория города федерального значения муниципальный округ Автово,E,E,B,0.6210593832450767,0.32923493636748774,0.29182444687758896,0.45522982111944227,True,0.015023640449429658,0.010802765951841117,0.45787415273335513,0.32923493636748774,0.007758620516236486,0.005578845009515474,0.025947712167026172,0.01865773228996339,0.8637207279334197,0.6210593832450767,0.010443424874352753,0.007509356672440295,0.009953367653172559,0.007156980463675245,0.44551151647686227,-0.3070884891709823,3,0,1,3,,E-leaning,0.8720000000000003,0.7628877042254888,0.6834200830393755,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024,E,B,0.6604412310654266,0.35727793749839387,0.4185252737846804,True,0.08084072393713816
1104,внутригородская территория города федерального значения муниципальный округ Адмиралтейский округ,B,B,E,0.6409063879400063,0.32430078072436624,0.3166056072156401,0.4226353096457766,True,0.011323876969569118,0.007351139437095393,0.9872680484634084,0.6409063879400063,0.007758620516236486,0.0050366761673262565,0.014575163352918,0.009461782251226626,0.4995609420121357,0.32430078072436624,0.00998470926264284,0.006481789781520236,0.009953367653172559,0.006461443698458916,0.18842529536717167,0.328018292335883,2,0,4,0,,B-leaning,0.9696907216494844,0.5982140590575311,0.5934397436952555,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11138569950041644,0.2262552452533329,B,E,0.6632175682060061,0.35960292403027294,0.4114352385070732,True,0.04846388637930165
1105,внутригородская территория города федерального значения муниципальный округ Академический,B,B,E,0.6468346709265598,0.3182921346219576,0.3285425363046022,0.4206902401057257,True,0.011182032921846876,0.007343072605428129,0.9850000093892678,0.6468346709265598,0.007758620516236486,0.005094969239214062,0.014379084658096819,0.009442528329326672,0.48469534748664467,0.3182921346219576,0.009831804061587615,0.006456397648904154,0.009953367653172559,0.0065362266286097,0.1818853664361041,0.3404138548590817,2,0,4,0,,B-leaning,0.9606185567010308,0.6446138858973579,0.6072290469638373,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271,B,E,0.6666238025646396,0.36707950617039314,0.4113505131661194,True,0.04400135749204066
1106,внутригородская территория города федерального значения муниципальный округ Академическое,E,B,E,0.5191077841607395,0.43975745495777796,0.07935032920296159,0.46105357222337534,False,0.013345153539950121,0.009215658005709922,0.7517176830038732,0.5191077841607395,0.007758620516236486,0.005357809714191363,0.018464051990532408,0.012750575558011165,0.6368108227446273,0.43975745495777796,0.010045871337938382,0.006937298573797429,0.009953367653172559,0.006873419029772864,0.29948828725711335,0.08275441215901012,3,0,4,0,,B-leaning,0.5985945945945946,0.4781691268673082,0.4093540367205892,transition,True,True,True,True,True,True,True,True,4,True,4,True,0.1132591961352098,0.05015936198791532,B,E,0.5051205127546522,0.0434086302666844,0.4461407473182396,True,0.04646027753494919
1107,внутригородская территория города федерального значения муниципальный округ Алексеевский,B,B,E,0.6452180586783532,0.3200649421501972,0.32515311652815604,0.4209705747608935,True,0.011182032921846876,0.007310183353383711,0.9869587704078439,0.6452180586783532,0.007758620516236486,0.005072149128822781,0.014379084658096819,0.009400235720925904,0.48958781842262517,0.3200649421501972,0.009831804061587615,0.006427479769293809,0.009953367653172559,0.006506951199023335,0.1818853664361041,0.33684744914088505,2,0,4,0,,B-leaning,0.9684536082474224,0.630053885897358,0.6059637408413883,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012283710178777,0.23598448770974279,B,E,0.6655039410167145,0.3646124023252983,0.4113655580202037,True,0.0448840288326858
1108,внутригородская территория города федерального значения муниципальный округ Алтуфьевский,E,E,B,0.6172661273032193,0.3287705980129189,0.28849552929030037,0.46275574711842815,True,0.015094562578972773,0.0109581181444146,0.4528741432087762,0.3287705980129189,0.007758620516236486,0.005632483870253644,0.030915032238303837,0.022443219134924666,0.8502702803225131,0.6172661273032193,0.010611620575007313,0.0077036609279832685,0.009953367653172559,0.007225792606285786,0.5129064176917553,-0.30495172287724187,3,0,1,3,,E-leaning,0.8686486486486489,0.7587659036959213,0.680201913624023,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11928236103338802,0.17907338102176584,E,B,0.6397483067738768,0.3216203665585738,0.43643868503559496,True,0.047740642204414666
1109,внутригородская территория города федерального значения муниципальный округ Аптекарский остров,B,B,E,0.6468346709265598,0.3182921346219576,0.3285425363046022,0.4206902401057257,True,0.011182032921846876,0.007343072605428129,0.9850000093892678,0.6468346709265598,0.007758620516236486,0.005094969239214062,0.014379084658096819,0.009442528329326672,0.48469534748664467,0.3182921346219576,0.009831804061587615,0.006456397648904154,0.009953367653172559,0.0065362266286097,0.1818853664361041,0.3404138548590817,2,0,4,0,,B-leaning,0.9606185567010308,0.6446138858973579,0.6072290469638373,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271,B,E,0.6666238025646396,0.36707950617039314,0.4113505131661194,True,0.04400135749204066
1110,внутригородская территория города федерального значения муниципальный округ Арбат,B,B,E,0.6468346709265598,0.3182921346219576,0.3285425363046022,0.4206902401057257,True,0.011182032921846876,0.007343072605428129,0.9850000093892678,0.6468346709265598,0.007758620516236486,0.005094969239214062,0.014379084658096819,0.009442528329326672,0.48469534748664467,0.3182921346219576,0.009831804061587615,0.006456397648904154,0.009953367653172559,0.0065362266286097,0.1818853664361041,0.3404138548590817,2,0,4,0,,B-leaning,0.9606185567010308,0.6446138858973579,0.6072290469638373,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271,B,E,0.6666238025646396,0.36707950617039314,0.4113505131661194,True,0.04400135749204066
1111,внутригородская территория города федерального значения муниципальный округ Аэропорт,B,B,E,0.6468346709265598,0.3182921346219576,0.3285425363046022,0.4206902401057257,True,0.011182032921846876,0.007343072605428129,0.9850000093892678,0.6468346709265598,0.007758620516236486,0.005094969239214062,0.014379084658096819,0.009442528329326672,0.48469534748664467,0.3182921346219576,0.009831804061587615,0.006456397648904154,0.009953367653172559,0.0065362266286097,0.1818853664361041,0.3404138548590817,2,0,4,0,,B-leaning,0.9606185567010308,0.6446138858973579,0.6072290469638373,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271,B,E,0.6666238025646396,0.36707950617039314,0.4113505131661194,True,0.04400135749204066
1112,внутригородская территория города федерального значения муниципальный округ Бабушкинский,E,E,B,0.5456595691019657,0.41343649555601647,0.1322230735459492,0.45760717484497515,True,0.013073285764202159,0.009003439909838514,0.6003231549141358,0.41343649555601647,0.007758620516236486,0.005343283613707389,0.018333333173121504,0.01262598145167387,0.7923153315041517,0.5456595691019657,0.010275229133825054,0.0070764465594057024,0.009953367653172559,0.006854783807392628,0.296251074715624,-0.13786217921048455,3,0,1,3,,E-leaning,0.8404324324324327,0.7253690709714212,0.6513083757172479,unresolved,True,True,True,True,True,True,True,True,4,True,4,True,0.11102034853019843,0.05876687722490431,E,B,0.5667426289125892,0.16665286129905116,0.4392235940561525,True,0.04474659378338154
1113,внутригородская территория города федерального значения муниципальный округ Балканский,E,E,B,0.6210593832450767,0.32923493636748774,0.29182444687758896,0.45522982111944227,True,0.015023640449429658,0.010802765951841117,0.45787415273335513,0.32923493636748774,0.007758620516236486,0.005578845009515474,0.025947712167026172,0.01865773228996339,0.8637207279334197,0.6210593832450767,0.010443424874352753,0.007509356672440295,0.009953367653172559,0.007156980463675245,0.44551151647686227,-0.3070884891709823,3,0,1,3,,E-leaning,0.8720000000000003,0.7628877042254888,0.6834200830393755,stable_core,True,True,True,True,True,True,True,True,4,True,4,True,0.1145356310317534,0.18420075302984024,E,B,0.6604412310654266,0.35727793749839387,0.4185252737846804,True,0.08084072393713816
1114,внутригородская территория города федерального значения муниципальный округ Басманный,B,B,E,0.6468346709265598,0.3182921346219576,0.3285425363046022,0.4206902401057257,True,0.011182032921846876,0.007343072605428129,0.9850000093892678,0.6468346709265598,0.007758620516236486,0.005094969239214062,0.014379084658096819,0.009442528329326672,0.48469534748664467,0.3182921346219576,0.009831804061587615,0.006456397648904154,0.009953367653172559,0.0065362266286097,0.1818853664361041,0.3404138548590817,2,0,4,0,,B-leaning,0.9606185567010308,0.6446138858973579,0.6072290469638373,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271,B,E,0.6666238025646396,0.36707950617039314,0.4113505131661194,True,0.04400135749204066
1115,внутригородская территория города федерального значения муниципальный округ Беговой,B,B,E,0.6468346709265598,0.3182921346219576,0.3285425363046022,0.4206902401057257,True,0.011182032921846876,0.007343072605428129,0.9850000093892678,0.6468346709265598,0.007758620516236486,0.005094969239214062,0.014379084658096819,0.009442528329326672,0.48469534748664467,0.3182921346219576,0.009831804061587615,0.006456397648904154,0.009953367653172559,0.0065362266286097,0.1818853664361041,0.3404138548590817,2,0,4,0,,B-leaning,0.9606185567010308,0.6446138858973579,0.6072290469638373,expansive_core,True,True,True,True,True,True,True,True,4,True,4,True,0.11012566307031085,0.2396632576452271,B,E,0.6666238025646396,0.36707950617039314,0.4113505131661194,True,0.04400135749204066
