,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01
Орджоникидзевский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Ордынский муниципальный район,3,3,3,3,0,0,0,0,0,0,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Оричевский муниципальный район,0,0,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Орловский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Оршанский муниципальный район,3,3,3,3,3,3,3,0,0,0,7,7,7,7,11,11,11,11,11,11,11,11,11,11
Осинский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11,11
Островский муниципальный округ,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Островский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
Охотский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Павинский муниципальный округ,3,3,3,3,3,3,3,0,0,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Павловский муниципальный округ,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10
Павлоградский муниципальный район,3,3,3,3,3,3,3,0,0,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Палехский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Палласовский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Панкрушихинский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Парабельский муниципальный район,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11
Параньгинский муниципальный район,3,3,3,3,3,3,0,0,0,0,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Партизанский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10
Партизанский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Парфеньевский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Парфинский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Пачелмский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Пензенский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10
Первомайский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Переволоцкий муниципальный район,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Перелюбский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Пестравский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Пестречинский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10
Пестяковский муниципальный район,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Петровск-Забайкальский муниципальный район,3,3,3,0,0,0,0,0,0,0,0,7,7,4,4,4,4,4,4,4,10,10,11,11
Петровский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11
Петропавловский муниципальный район,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Петуховский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Петушинский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
Печенгский муниципальный округ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
Пий-Хемский муниципальный район,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,4,4,11,11,11,11,11,11,11
Пильнинский муниципальный округ,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Пировский муниципальный округ,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Пителинский муниципальный район,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Питерский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Питкярантский муниципальный округ,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10
Пичаевский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Плавский муниципальный район,0,0,3,3,0,0,0,0,7,7,7,4,4,4,4,4,11,11,11,11,11,11,11,11
Пластовский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,11,11,11,11,11,11,11,11
Плесецкий муниципальный округ,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10
Плюсский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Пограничный муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1
Поддорский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Подосиновский муниципальный район,3,3,3,3,3,3,3,0,0,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Подпорожский муниципальный район,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
Пожарский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Покровский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Половинский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Полтавский муниципальный район,0,0,0,0,0,3,3,0,0,0,0,0,4,4,11,11,11,11,11,11,11,11,11,11
Поназыревский муниципальный округ,3,3,3,3,3,3,3,3,0,0,0,7,7,7,7,11,11,11,11,11,11,11,11,11
Пономарёвский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Порецкий муниципальный округ,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Порховский муниципальный район,3,3,3,0,0,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Поспелихинский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Похвистневский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Починковский муниципальный округ,3,3,3,3,3,0,0,0,0,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Починковский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Пошехонский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Правобережный муниципальный район,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Предгорный муниципальный округ,6,6,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,6,10,10,10
Приаргунский муниципальный округ,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Прилузский муниципальный район,3,3,0,0,0,0,0,0,0,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Приморский муниципальный округ,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
Приозерский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10
Прионежский муниципальный район,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,10,10,10,10,10
Притобольный муниципальный округ,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Прокопьевский муниципальный округ,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
Промышленновский муниципальный округ,3,3,3,3,0,0,0,0,0,0,7,7,7,7,4,4,4,11,11,11,11,11,11,11
Пронский муниципальный район,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,11,11,11
Пряжинский муниципальный район,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11
Псковский муниципальный район,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5
Пугачевский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Пудожский муниципальный район,3,3,0,0,0,0,0,0,0,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Пустошкинский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Путятинский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Пучежский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Пушкиногорский муниципальный район,3,3,3,0,0,0,0,0,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Пыщугский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Радищевский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Ребрихинский муниципальный район,3,3,3,3,3,3,0,0,0,0,0,0,7,7,7,11,11,4,4,11,11,11,11,11
Ржаксинский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Ровенский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,4,4,11,11,11,11,11,11,11,11,11
Родинский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Родниковский муниципальный район,3,3,3,3,3,3,3,0,0,0,0,7,7,7,4,4,4,4,4,4,11,11,11,11
Ромненский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,11,11,11,11,11,11,11,11
Ромодановский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Рославльский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10
Ростовский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10
Ртищевский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Рузаевский муниципальный район,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,11,11,11,11,10,10,10,10
Русско-Полянский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Рыбновский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10
Ряжский муниципальный округ,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Рязанский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10
Сабинский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11
Савинский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,11
Сакмарский муниципальный район,3,3,3,3,3,3,0,0,0,0,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Салаватский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11,11
Самойловский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Сампурский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Сапожковский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Сараевский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Саракташский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11
Саргатский муниципальный район,0,0,0,0,0,0,0,0,0,0,0,7,7,4,4,4,4,11,11,11,11,11,11,11
Сармановский муниципальный район,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11
Сарпинский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Саткинский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10,10
Сафакулевский муниципальный округ,3,3,3,3,3,0,0,0,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11
Сафоновский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
Саянский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Свердловский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Светлинский муниципальный район,3,3,3,3,3,3,0,0,0,0,0,0,4,4,4,4,4,4,4,11,11,11,11,11
Светлоярский муниципальный район,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,11,11,11,11,11,11,10,10
Свободненский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,1,1
Себежский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Северо-Енисейский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сегежский муниципальный округ,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,11,11,10,10,10
Седельниковский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Селемджинский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10
Селивановский муниципальный район,3,3,3,3,3,3,3,0,0,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Сенгилеевский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Серафимовичский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Сергачский муниципальный округ,3,3,3,3,3,3,0,0,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Сергиевский муниципальный район,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11
Сердобский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Сернурский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,10,10,10
Серышевский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сеченовский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Сковородинский муниципальный округ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11
Сладковский муниципальный район,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Сланцевский муниципальный район,0,0,2,2,0,0,0,2,2,2,2,2,2,2,1,1,10,10,10,10,10,10,10,10
Слободо-Туринский муниципальный район,0,0,0,0,0,0,0,7,7,7,7,7,7,4,4,11,11,11,11,11,11,11,11,11
Слободской муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,11,11,11,11,11,11
Слюдянский муниципальный район,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10
Смидовичский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10
Собинский муниципальный район,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,11,11,11,11,11,11,11,10,10
Соболевский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Советский муниципальный округ,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Советско-Гаванский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сокольский муниципальный округ,0,0,2,2,0,0,0,0,4,4,4,4,4,4,4,4,4,4,11,11,10,10,10,10
Солигаличский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
Солнечный муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Солонешенский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Солтонский муниципальный район,3,3,3,3,3,1,1,1,1,1,7,7,7,7,7,7,7,11,11,11,11,11,11,11
Сорокинский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Сортавальский муниципальный район,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,10,10,1,1,10,10,10
Сосновоборский муниципальный район,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,11,11,4,4,4,4,11,11
Сосновский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10
Спас-Деменский муниципальный район,3,3,3,3,3,0,0,0,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11
Спасский муниципальный округ,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11
Среднеахтубинский муниципальный район,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,10,10,10,10,10,10,10,10,10
Среднеколымский муниципальный район,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Сретенский муниципальный район,3,3,3,3,3,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,1
Ставропольский муниципальный район,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,10,10,10,10,10,10,10
Становлянский муниципальный район,0,0,0,0,0,0,0,0,7,7,7,7,4,4,4,11,11,11,11,11,11,11,11,11
Старожиловский муниципальный район,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11
